id,month,day,hour,weekday,fatalities_30d,serious_injuries_30d,minor_injuries_30d,latitude,longitude,municipality
24049,Aug,28,17,Monday,0,0,1,38.746422,-9.157629,Lisboa
24065,Aug,28,19,Monday,0,0,1,38.773903,-9.104915,Lisboa
24073,Aug,28,21,Monday,0,0,1,38.752422,-9.206266,Lisboa
24079,Aug,28,23,Monday,0,0,1,38.747094,-9.156603,Lisboa
24100,Aug,29,9,Tuesday,0,0,2,38.744922,-9.199968,Lisboa
24124,Aug,29,13,Tuesday,0,0,1,38.748109,-9.150259,Lisboa
24134,Aug,29,15,Tuesday,0,0,1,38.757961,-9.161405,Lisboa
24148,Aug,29,17,Tuesday,0,0,1,38.740481,-9.204343,Lisboa
24151,Aug,29,17,Tuesday,0,0,1,38.711035,-9.139669,Lisboa
24162,Aug,29,18,Tuesday,0,0,1,38.720217,-9.145794,Lisboa
24191,Aug,29,23,Tuesday,0,0,1,38.718289,-9.163982,Lisboa
24202,Aug,30,7,Wednesday,0,0,1,38.779983,-9.139971,Lisboa
24224,Aug,30,11,Wednesday,0,0,1,38.72228,-9.171067,Lisboa
24231,Aug,30,12,Wednesday,0,0,1,38.706251,-9.167783,Lisboa
24274,Aug,30,18,Wednesday,0,0,1,38.757616,-9.172472,Lisboa
24294,Aug,31,4,Thursday,0,0,1,38.779752,-9.12274,Lisboa
24314,Aug,31,10,Thursday,0,0,1,38.745697,-9.160407,Lisboa
24355,Aug,31,17,Thursday,0,0,1,38.723517,-9.134418,Lisboa
24389,Sep,1,7,Friday,0,0,1,38.750022,-9.165211,Lisboa
24408,Sep,1,12,Friday,0,0,1,38.702256,-9.179727,Lisboa
24415,Sep,1,13,Friday,0,0,1,38.726082,-9.149694,Lisboa
24433,Sep,1,16,Friday,0,0,2,38.709072,-9.177786,Lisboa
24436,Sep,1,16,Friday,0,0,1,38.709561,-9.139045,Lisboa
24445,Sep,1,18,Friday,0,0,1,38.710991,-9.19289,Lisboa
24447,Sep,1,18,Friday,0,0,1,38.761804,-9.129616,Lisboa
24452,Sep,1,18,Friday,0,0,2,38.739661,-9.166877,Lisboa
24456,Sep,1,19,Friday,0,0,1,38.715564,-9.136981,Lisboa
24470,Sep,1,22,Friday,0,0,1,38.724885,-9.18392,Lisboa
24502,Sep,2,11,Saturday,0,0,1,38.706954,-9.178443,Lisboa
24559,Sep,2,21,Saturday,0,0,1,38.727356,-9.114628,Lisboa
24566,Sep,2,22,Saturday,0,0,1,38.742985,-9.09869,Lisboa
24574,Sep,3,2,Sunday,0,0,1,38.708112,-9.158822,Lisboa
24615,Sep,3,15,Sunday,0,0,1,38.714363,-9.139787,Lisboa
24623,Sep,3,16,Sunday,0,0,1,38.733674,-9.145048,Lisboa
24631,Sep,3,16,Sunday,0,0,1,38.73896,-9.157765,Lisboa
24653,Sep,3,21,Sunday,0,0,1,38.724551,-9.181188,Lisboa
24668,Sep,4,7,Monday,0,0,1,38.706046,-9.150865,Lisboa
24674,Sep,4,7,Monday,0,0,1,38.730051,-9.170157,Lisboa
24676,Sep,4,8,Monday,0,0,1,38.753979,-9.195933,Lisboa
24682,Sep,4,9,Monday,0,0,1,38.737945,-9.147981,Lisboa
24686,Sep,4,10,Monday,0,0,1,38.716983,-9.137179,Lisboa
24702,Sep,4,12,Monday,0,0,1,38.727591,-9.140569,Lisboa
24743,Sep,4,15,Monday,0,0,1,38.759163,-9.156347,Lisboa
24804,Sep,4,22,Monday,0,0,1,38.725057,-9.152849,Lisboa
24827,Sep,5,8,Tuesday,0,0,1,38.73979,-9.168926,Lisboa
24866,Sep,5,15,Tuesday,0,0,1,38.760654,-9.096207,Lisboa
24888,Sep,5,19,Tuesday,0,0,1,38.731581,-9.134315,Lisboa
24901,Sep,5,23,Tuesday,0,0,1,38.723683,-9.165859,Lisboa
24908,Sep,6,8,Wednesday,0,0,1,38.70934,-9.129024,Lisboa
24921,Sep,6,9,Wednesday,0,0,1,38.753254,-9.143884,Lisboa
24935,Sep,6,13,Wednesday,0,0,2,38.714022,-9.125258,Lisboa
24941,Sep,6,14,Wednesday,0,0,1,38.759341,-9.111564,Lisboa
24954,Sep,6,16,Wednesday,0,0,1,38.754161,-9.190536,Lisboa
24960,Sep,6,17,Wednesday,0,0,1,38.709269,-9.177988,Lisboa
24974,Sep,6,18,Wednesday,0,0,1,38.716389,-9.142318,Lisboa
24981,Sep,6,20,Wednesday,0,0,1,38.705776,-9.185138,Lisboa
24996,Sep,7,8,Thursday,0,0,2,38.756604,-9.181138,Lisboa
25100,Sep,8,9,Friday,0,0,1,38.737133,-9.128694,Lisboa
25106,Sep,8,11,Friday,0,1,0,38.762136,-9.116372,Lisboa
25107,Sep,8,11,Friday,0,1,2,38.750401,-9.206603,Lisboa
25130,Sep,8,15,Friday,0,0,1,38.723045,-9.175674,Lisboa
25144,Sep,8,17,Friday,0,0,1,38.762928,-9.107476,Lisboa
25180,Sep,8,23,Friday,0,0,1,38.724897,-9.184912,Lisboa
25241,Sep,9,14,Saturday,0,0,1,38.761759,-9.115017,Lisboa
25290,Sep,9,22,Saturday,0,0,2,38.726389,-9.145318,Lisboa
25349,Sep,10,15,Sunday,0,0,1,38.762048,-9.130689,Lisboa
25354,Sep,10,16,Sunday,0,0,1,38.720333,-9.145704,Lisboa
25366,Sep,10,17,Sunday,0,0,1,38.724369,-9.140047,Lisboa
25367,Sep,10,18,Sunday,0,0,1,38.758637,-9.180384,Lisboa
25391,Sep,11,0,Monday,0,0,2,38.738012,-9.156811,Lisboa
25442,Sep,11,14,Monday,0,0,4,38.7501,-9.165168,Lisboa
25469,Sep,11,18,Monday,0,0,1,38.731708,-9.140644,Lisboa
25474,Sep,11,18,Monday,0,0,1,38.710716,-9.144064,Lisboa
25480,Sep,11,19,Monday,0,0,1,38.721395,-9.151874,Lisboa
25491,Sep,11,21,Monday,0,0,2,38.714339,-9.139809,Lisboa
25495,Sep,11,22,Monday,0,0,1,38.713469,-9.137055,Lisboa
25498,Sep,12,7,Tuesday,0,0,1,38.789838,-9.156565,Lisboa
25510,Sep,12,9,Tuesday,0,0,1,38.728877,-9.172382,Lisboa
25518,Sep,12,11,Tuesday,0,0,1,38.713208,-9.138709,Lisboa
25530,Sep,12,14,Tuesday,0,0,1,38.729188,-9.16576,Lisboa
25534,Sep,12,15,Tuesday,0,0,1,38.722896,-9.168051,Lisboa
25558,Sep,12,19,Tuesday,0,0,1,38.753898,-9.15505,Lisboa
25565,Sep,12,19,Tuesday,0,0,1,38.703615,-9.167999,Lisboa
25574,Sep,12,20,Tuesday,0,0,1,38.738949,-9.153508,Lisboa
25582,Sep,13,4,Wednesday,0,0,3,38.705347,-9.179083,Lisboa
25621,Sep,13,12,Wednesday,0,0,1,38.754203,-9.14063,Lisboa
25624,Sep,13,13,Wednesday,0,0,1,38.754115,-9.175077,Lisboa
25626,Sep,13,13,Wednesday,0,0,1,38.754061,-9.187074,Lisboa
25640,Sep,13,15,Wednesday,0,0,1,38.699829,-9.179365,Lisboa
25650,Sep,13,16,Wednesday,0,0,2,38.757587,-9.172536,Lisboa
25652,Sep,13,16,Wednesday,0,0,1,38.721501,-9.175493,Lisboa
25680,Sep,13,19,Wednesday,0,0,1,38.74595,-9.160212,Lisboa
25687,Sep,13,20,Wednesday,0,0,1,38.739317,-9.146438,Lisboa
25689,Sep,13,20,Wednesday,0,0,1,38.756982,-9.178212,Lisboa
25698,Sep,13,22,Wednesday,0,0,1,38.752704,-9.148767,Lisboa
25742,Sep,14,12,Thursday,0,0,1,38.752018,-9.169657,Lisboa
25749,Sep,14,13,Thursday,0,0,1,38.713763,-9.17594,Lisboa
25769,Sep,14,16,Thursday,0,0,4,38.742136,-9.100361,Lisboa
25771,Sep,14,16,Thursday,0,0,2,38.748667,-9.130953,Lisboa
25773,Sep,14,16,Thursday,0,0,2,38.741979,-9.133264,Lisboa
25775,Sep,14,16,Thursday,0,0,1,38.777428,-9.146913,Lisboa
25794,Sep,14,18,Thursday,0,0,1,38.758972,-9.156238,Lisboa
25815,Sep,14,21,Thursday,0,0,1,38.736828,-9.133675,Lisboa
25836,Sep,15,9,Friday,0,0,1,38.748006,-9.15021,Lisboa
25846,Sep,15,11,Friday,0,0,1,38.784535,-9.167704,Lisboa
25856,Sep,15,12,Friday,0,0,2,38.715353,-9.163482,Lisboa
25864,Sep,15,13,Friday,0,0,1,38.745588,-9.139678,Lisboa
25867,Sep,15,13,Friday,0,0,1,38.732574,-9.130488,Lisboa
25879,Sep,15,15,Friday,0,0,1,38.759669,-9.160006,Lisboa
25896,Sep,15,16,Friday,0,0,1,38.772255,-9.124059,Lisboa
25902,Sep,15,17,Friday,0,0,1,38.768351,-9.155781,Lisboa
25906,Sep,15,17,Friday,0,0,1,38.767558,-9.097853,Lisboa
26012,Sep,16,14,Saturday,0,0,1,38.744277,-9.101433,Lisboa
26019,Sep,16,15,Saturday,0,0,1,38.754054,-9.102949,Lisboa
26040,Sep,16,18,Saturday,0,0,1,38.740698,-9.12331,Lisboa
26047,Sep,16,19,Saturday,0,0,2,38.748728,-9.117455,Lisboa
26067,Sep,17,3,Sunday,1,0,0,38.714647,-9.212015,Lisboa
26102,Sep,17,13,Sunday,0,1,0,38.725257,-9.122324,Lisboa
26127,Sep,17,16,Sunday,0,0,1,38.728091,-9.139925,Lisboa
26157,Sep,17,21,Sunday,0,0,1,38.722529,-9.173255,Lisboa
26161,Sep,17,22,Sunday,0,0,2,38.715169,-9.176002,Lisboa
26183,Sep,18,7,Monday,0,0,1,38.715332,-9.150072,Lisboa
26191,Sep,18,8,Monday,0,0,1,38.738312,-9.162275,Lisboa
26200,Sep,18,9,Monday,0,0,1,38.7426,-9.180565,Lisboa
26214,Sep,18,12,Monday,0,0,1,38.744011,-9.132127,Lisboa
26215,Sep,18,13,Monday,0,0,1,38.754219,-9.140083,Lisboa
26249,Sep,18,18,Monday,0,0,1,38.71186,-9.12471,Lisboa
26264,Sep,18,20,Monday,0,0,1,38.707946,-9.132786,Lisboa
26281,Sep,19,6,Tuesday,0,0,1,38.720288,-9.145645,Lisboa
26293,Sep,19,8,Tuesday,0,0,1,38.703759,-9.161295,Lisboa
26296,Sep,19,9,Tuesday,0,0,1,38.740461,-9.170295,Lisboa
26337,Sep,19,15,Tuesday,0,0,1,38.748,-9.118495,Lisboa
26340,Sep,19,16,Tuesday,0,0,1,38.750837,-9.124348,Lisboa
26347,Sep,19,17,Tuesday,0,0,2,38.71877,-9.212657,Lisboa
26361,Sep,19,20,Tuesday,0,0,1,38.709831,-9.16642,Lisboa
26375,Sep,20,8,Wednesday,0,0,1,38.72524,-9.19224,Lisboa
26387,Sep,20,9,Wednesday,0,0,1,38.734795,-9.171199,Lisboa
26404,Sep,20,12,Wednesday,0,0,1,38.750771,-9.172592,Lisboa
26441,Sep,20,18,Wednesday,0,0,1,38.760346,-9.172619,Lisboa
26454,Sep,20,20,Wednesday,0,0,1,38.699476,-9.205668,Lisboa
26457,Sep,20,22,Wednesday,0,0,1,38.748448,-9.148111,Lisboa
26460,Sep,20,22,Wednesday,0,0,2,38.71493,-9.137568,Lisboa
26462,Sep,21,0,Thursday,0,0,2,38.749198,-9.142263,Lisboa
26485,Sep,21,9,Thursday,0,0,1,38.757564,-9.176333,Lisboa
26522,Sep,21,15,Thursday,0,0,2,38.75739,-9.170527,Lisboa
26535,Sep,21,16,Thursday,0,0,1,38.752464,-9.169222,Lisboa
26558,Sep,21,18,Thursday,0,0,1,38.72731,-9.163017,Lisboa
26569,Sep,21,19,Thursday,0,0,1,38.741508,-9.169326,Lisboa
26596,Sep,22,9,Friday,0,0,1,38.75748,-9.193574,Lisboa
26605,Sep,22,10,Friday,0,0,2,38.775427,-9.163801,Lisboa
26662,Sep,22,19,Friday,0,0,2,38.726122,-9.17279,Lisboa
26665,Sep,22,20,Friday,0,0,2,38.748518,-9.16685,Lisboa
26676,Sep,23,0,Saturday,0,0,1,38.780042,-9.148363,Lisboa
26720,Sep,23,13,Saturday,0,0,1,38.764416,-9.098214,Lisboa
26738,Sep,23,15,Saturday,0,0,3,38.7573,-9.164592,Lisboa
26805,Sep,24,5,Sunday,0,0,2,38.70699,-9.144283,Lisboa
26847,Sep,24,15,Sunday,0,0,3,38.687361,-9.176548,Lisboa
26903,Sep,25,6,Monday,0,0,1,38.733741,-9.163897,Lisboa
26917,Sep,25,8,Monday,0,0,1,38.725761,-9.17316,Lisboa
26972,Sep,25,17,Monday,0,0,1,38.74994,-9.165227,Lisboa
26975,Sep,25,18,Monday,0,0,1,38.74984,-9.167943,Lisboa
26982,Sep,25,18,Monday,0,0,1,38.716987,-9.152502,Lisboa
26987,Sep,25,19,Monday,0,0,1,38.782843,-9.165482,Lisboa
27006,Sep,26,2,Tuesday,0,0,1,38.751402,-9.199633,Lisboa
27015,Sep,26,8,Tuesday,0,0,1,38.712004,-9.142993,Lisboa
27021,Sep,26,9,Tuesday,0,0,1,38.735654,-9.15179,Lisboa
27040,Sep,26,11,Tuesday,0,0,1,38.750334,-9.18897,Lisboa
27070,Sep,26,16,Tuesday,0,0,1,38.774586,-9.147068,Lisboa
27072,Sep,26,16,Tuesday,0,0,1,38.75489,-9.191509,Lisboa
27078,Sep,26,17,Tuesday,0,0,1,38.76352,-9.190424,Lisboa
27157,Sep,27,10,Wednesday,0,0,1,38.7444,-9.147737,Lisboa
27167,Sep,27,12,Wednesday,0,0,1,38.737085,-9.147883,Lisboa
27168,Sep,27,13,Wednesday,0,0,1,38.720216,-9.145575,Lisboa
27186,Sep,27,16,Wednesday,0,0,1,38.725201,-9.131243,Lisboa
27195,Sep,27,16,Wednesday,0,0,1,38.759355,-9.155916,Lisboa
27206,Sep,27,17,Wednesday,0,0,1,38.736407,-9.172393,Lisboa
27224,Sep,27,19,Wednesday,0,0,1,38.721125,-9.138971,Lisboa
27237,Sep,27,21,Wednesday,0,0,1,38.774951,-9.095411,Lisboa
27238,Sep,27,22,Wednesday,0,0,1,38.741587,-9.118792,Lisboa
27258,Sep,28,8,Thursday,0,0,1,38.722513,-9.165557,Lisboa
27283,Sep,28,13,Thursday,0,0,1,38.769114,-9.116904,Lisboa
27286,Sep,28,13,Thursday,0,0,1,38.763635,-9.176867,Lisboa
27289,Sep,28,14,Thursday,0,0,1,38.740375,-9.142681,Lisboa
27347,Sep,28,22,Thursday,0,0,1,38.725528,-9.144513,Lisboa
27351,Sep,29,4,Friday,0,0,1,38.741389,-9.14636,Lisboa
27356,Sep,29,7,Friday,0,0,1,38.757514,-9.171804,Lisboa
27367,Sep,29,8,Friday,0,0,1,38.766464,-9.184027,Lisboa
27374,Sep,29,9,Friday,0,0,1,38.733304,-9.14436,Lisboa
27385,Sep,29,11,Friday,0,0,1,38.775817,-9.119826,Lisboa
27387,Sep,29,12,Friday,0,0,1,38.724929,-9.146097,Lisboa
27400,Sep,29,13,Friday,0,0,1,38.774554,-9.163518,Lisboa
27437,Sep,29,16,Friday,0,0,1,38.748499,-9.147523,Lisboa
27449,Sep,29,17,Friday,0,0,3,38.742464,-9.204851,Lisboa
27456,Sep,29,18,Friday,0,0,1,38.740419,-9.14616,Lisboa
27459,Sep,29,18,Friday,0,0,1,38.78289,-9.122232,Lisboa
27493,Sep,29,21,Friday,0,0,1,38.78286,-9.165947,Lisboa
27495,Sep,29,22,Friday,0,0,1,38.709852,-9.177925,Lisboa
27505,Sep,30,2,Saturday,0,0,1,38.720025,-9.13557,Lisboa
27508,Sep,30,4,Saturday,0,0,1,38.751495,-9.169194,Lisboa
27593,Sep,30,19,Saturday,0,0,1,38.74037,-9.204597,Lisboa
27599,Sep,30,21,Saturday,0,0,1,38.731061,-9.146487,Lisboa
27618,Oct,1,3,Sunday,0,0,1,38.766941,-9.097668,Lisboa
27627,Oct,1,8,Sunday,0,0,1,38.724081,-9.115286,Lisboa
27701,Oct,1,19,Sunday,0,0,1,38.752961,-9.143587,Lisboa
27702,Oct,1,19,Sunday,0,0,1,38.762799,-9.142761,Lisboa
27707,Oct,1,21,Sunday,0,0,2,38.757475,-9.171846,Lisboa
27714,Oct,2,1,Monday,0,0,1,38.72149,-9.128855,Lisboa
27716,Oct,2,1,Monday,0,0,1,38.711311,-9.153657,Lisboa
27731,Oct,2,8,Monday,0,0,1,38.775211,-9.150334,Lisboa
27775,Oct,2,16,Monday,0,0,1,38.705183,-9.18393,Lisboa
27807,Oct,2,19,Monday,0,0,1,38.760412,-9.148911,Lisboa
27866,Oct,3,13,Tuesday,0,0,3,38.775223,-9.160729,Lisboa
27867,Oct,3,14,Tuesday,0,0,2,38.751699,-9.158944,Lisboa
27877,Oct,3,15,Tuesday,0,0,1,38.718503,-9.152705,Lisboa
27912,Oct,3,20,Tuesday,0,0,1,38.722822,-9.151593,Lisboa
27918,Oct,3,21,Tuesday,0,0,1,38.72273,-9.169907,Lisboa
27919,Oct,3,21,Tuesday,0,0,1,38.764017,-9.157893,Lisboa
27920,Oct,3,21,Tuesday,0,0,1,38.700626,-9.209422,Lisboa
27923,Oct,3,22,Tuesday,0,0,2,38.735079,-9.145047,Lisboa
27929,Oct,4,6,Wednesday,0,0,1,38.72408,-9.179386,Lisboa
27940,Oct,4,8,Wednesday,0,0,1,38.745586,-9.139725,Lisboa
27952,Oct,4,10,Wednesday,0,0,1,38.761373,-9.179711,Lisboa
27960,Oct,4,12,Wednesday,0,0,2,38.722422,-9.128761,Lisboa
27964,Oct,4,13,Wednesday,0,0,1,38.745761,-9.169586,Lisboa
27977,Oct,4,15,Wednesday,0,0,1,38.793129,-9.15536,Lisboa
27984,Oct,4,16,Wednesday,0,0,1,38.716242,-9.135725,Lisboa
27989,Oct,4,17,Wednesday,0,0,1,38.713965,-9.122142,Lisboa
28067,Oct,5,10,Thursday,0,0,1,38.775223,-9.160729,Lisboa
28068,Oct,5,10,Thursday,0,0,1,38.69892,-9.205613,Lisboa
28110,Oct,5,19,Thursday,0,0,1,38.760225,-9.15323,Lisboa
28114,Oct,5,20,Thursday,0,0,1,38.769768,-9.194869,Lisboa
28168,Oct,6,13,Friday,0,0,2,38.697327,-9.194708,Lisboa
28174,Oct,6,14,Friday,0,0,1,38.733642,-9.145481,Lisboa
28175,Oct,6,14,Friday,0,0,1,38.713818,-9.122306,Lisboa
28182,Oct,6,15,Friday,0,0,1,38.72196,-9.135366,Lisboa
28192,Oct,6,17,Friday,0,0,1,38.745914,-9.119701,Lisboa
28193,Oct,6,17,Friday,0,0,1,38.758624,-9.160114,Lisboa
28195,Oct,6,17,Friday,0,0,1,38.795785,-9.098775,Lisboa
28218,Oct,6,20,Friday,0,0,1,38.784054,-9.130106,Lisboa
28220,Oct,6,21,Friday,0,0,1,38.72528,-9.186147,Lisboa
28222,Oct,6,21,Friday,0,0,1,38.74514,-9.198184,Lisboa
28281,Oct,7,16,Saturday,0,0,1,38.765548,-9.097935,Lisboa
28304,Oct,7,20,Saturday,0,0,1,38.754299,-9.197711,Lisboa
28322,Oct,8,4,Sunday,0,0,1,38.70614,-9.149814,Lisboa
28328,Oct,8,8,Sunday,0,0,1,38.775336,-9.155884,Lisboa
28350,Oct,8,12,Sunday,0,0,1,38.709788,-9.151846,Lisboa
28359,Oct,8,15,Sunday,0,0,2,38.732454,-9.158166,Lisboa
28381,Oct,8,18,Sunday,0,0,1,38.731381,-9.135475,Lisboa
28447,Oct,9,12,Monday,0,0,1,38.711975,-9.143011,Lisboa
28474,Oct,9,16,Monday,0,0,1,38.725855,-9.168825,Lisboa
28480,Oct,9,17,Monday,0,0,1,38.740139,-9.140996,Lisboa
28483,Oct,9,17,Monday,0,0,1,38.747338,-9.150307,Lisboa
28501,Oct,9,20,Monday,0,0,1,38.743752,-9.176393,Lisboa
28526,Oct,10,7,Tuesday,0,0,1,38.76803,-9.125384,Lisboa
28528,Oct,10,8,Tuesday,0,0,1,38.726546,-9.1548,Lisboa
28540,Oct,10,9,Tuesday,0,0,1,38.761465,-9.149261,Lisboa
28579,Oct,10,14,Tuesday,0,0,1,38.731528,-9.15128,Lisboa
28596,Oct,10,16,Tuesday,0,0,1,38.743226,-9.165369,Lisboa
28615,Oct,10,18,Tuesday,0,0,1,38.739802,-9.151281,Lisboa
28635,Oct,10,20,Tuesday,0,0,1,38.742854,-9.165782,Lisboa
28637,Oct,10,21,Tuesday,0,0,1,38.758833,-9.157713,Lisboa
28646,Oct,11,6,Wednesday,0,0,1,38.715407,-9.122946,Lisboa
28660,Oct,11,9,Wednesday,0,0,1,38.718359,-9.152472,Lisboa
28667,Oct,11,9,Wednesday,0,0,1,38.748054,-9.148452,Lisboa
28682,Oct,11,12,Wednesday,0,0,1,38.707845,-9.209329,Lisboa
28696,Oct,11,14,Wednesday,0,0,1,38.721151,-9.17555,Lisboa
28706,Oct,11,16,Wednesday,0,0,1,38.762542,-9.146791,Lisboa
28716,Oct,11,17,Wednesday,0,0,1,38.734987,-9.150182,Lisboa
28748,Oct,12,1,Thursday,0,0,1,38.686908,-9.176022,Lisboa
28750,Oct,12,3,Thursday,0,0,1,38.709394,-9.138037,Lisboa
28756,Oct,12,7,Thursday,0,0,1,38.757883,-9.142317,Lisboa
28764,Oct,12,9,Thursday,0,0,1,38.736023,-9.114187,Lisboa
28768,Oct,12,9,Thursday,0,0,2,38.777507,-9.147381,Lisboa
28787,Oct,12,13,Thursday,0,0,2,38.700048,-9.17934,Lisboa
28800,Oct,12,16,Thursday,0,0,1,38.755129,-9.194335,Lisboa
28815,Oct,12,18,Thursday,0,0,1,38.744045,-9.191397,Lisboa
28821,Oct,12,18,Thursday,0,0,1,38.743745,-9.182071,Lisboa
28840,Oct,12,22,Thursday,0,1,0,38.743234,-9.147344,Lisboa
28893,Oct,13,13,Friday,0,0,1,38.725379,-9.153772,Lisboa
28903,Oct,13,14,Friday,0,0,1,38.710084,-9.134405,Lisboa
28905,Oct,13,14,Friday,0,2,3,38.768262,-9.101013,Lisboa
28912,Oct,13,16,Friday,0,0,1,38.757108,-9.116387,Lisboa
28942,Oct,13,19,Friday,0,0,2,38.72336,-9.148337,Lisboa
28946,Oct,13,19,Friday,0,0,1,38.695149,-9.222094,Lisboa
28949,Oct,13,20,Friday,0,0,1,38.697294,-9.20215,Lisboa
28973,Oct,14,8,Saturday,0,0,1,38.762088,-9.124236,Lisboa
28976,Oct,14,9,Saturday,0,0,1,38.739656,-9.166903,Lisboa
28979,Oct,14,10,Saturday,0,0,1,38.720087,-9.117382,Lisboa
29022,Oct,14,17,Saturday,0,0,1,38.72634,-9.134931,Lisboa
29049,Oct,14,21,Saturday,0,0,1,38.757478,-9.174051,Lisboa
29052,Oct,15,1,Sunday,0,0,1,38.730568,-9.136907,Lisboa
29068,Oct,15,10,Sunday,0,0,1,38.720289,-9.209493,Lisboa
29071,Oct,15,11,Sunday,0,0,1,38.744071,-9.117476,Lisboa
29094,Oct,15,14,Sunday,0,0,1,38.725547,-9.144544,Lisboa
29103,Oct,15,14,Sunday,0,0,1,38.694472,-9.220551,Lisboa
29105,Oct,15,15,Sunday,0,0,1,38.792541,-9.150782,Lisboa
29152,Oct,16,5,Monday,0,0,1,38.731508,-9.169342,Lisboa
29162,Oct,16,7,Monday,0,0,1,38.710854,-9.203852,Lisboa
29163,Oct,16,8,Monday,0,0,1,38.711982,-9.150106,Lisboa
29192,Oct,16,11,Monday,0,0,2,38.749949,-9.167966,Lisboa
29193,Oct,16,11,Monday,0,0,1,38.70945,-9.211094,Lisboa
29221,Oct,16,13,Monday,0,0,1,38.705068,-9.183823,Lisboa
29252,Oct,16,17,Monday,0,0,1,38.768801,-9.172289,Lisboa
29260,Oct,16,18,Monday,0,0,1,38.706311,-9.144937,Lisboa
29272,Oct,16,21,Monday,0,0,1,38.744694,-9.141066,Lisboa
29275,Oct,16,23,Monday,0,0,1,38.752249,-9.169677,Lisboa
29279,Oct,17,2,Tuesday,0,0,2,38.709361,-9.210613,Lisboa
29297,Oct,17,8,Tuesday,0,0,1,38.775602,-9.110584,Lisboa
29306,Oct,17,9,Tuesday,0,0,1,38.739193,-9.148354,Lisboa
29313,Oct,17,10,Tuesday,0,0,1,38.738386,-9.153966,Lisboa
29334,Oct,17,12,Tuesday,0,0,1,38.763628,-9.116664,Lisboa
29347,Oct,17,13,Tuesday,0,0,1,38.738859,-9.171486,Lisboa
29371,Oct,17,15,Tuesday,0,0,2,38.769837,-9.125901,Lisboa
29376,Oct,17,15,Tuesday,0,0,1,38.727186,-9.171117,Lisboa
29415,Oct,17,19,Tuesday,0,0,1,38.747295,-9.189548,Lisboa
29422,Oct,17,21,Tuesday,0,0,1,38.779377,-9.123554,Lisboa
29433,Oct,18,1,Wednesday,0,0,1,38.741445,-9.178445,Lisboa
29452,Oct,18,8,Wednesday,0,0,1,38.761813,-9.123442,Lisboa
29481,Oct,18,11,Wednesday,0,0,1,38.767495,-9.097666,Lisboa
29488,Oct,18,12,Wednesday,0,0,1,38.717435,-9.117937,Lisboa
29496,Oct,18,13,Wednesday,0,0,1,38.76683,-9.160814,Lisboa
29520,Oct,18,16,Wednesday,0,0,1,38.722747,-9.149409,Lisboa
29521,Oct,18,17,Wednesday,0,0,1,38.72528,-9.15061,Lisboa
29530,Oct,18,18,Wednesday,0,0,1,38.739753,-9.204312,Lisboa
29578,Oct,19,10,Thursday,0,0,1,38.70945,-9.211094,Lisboa
29602,Oct,19,14,Thursday,0,0,1,38.748498,-9.167008,Lisboa
29609,Oct,19,15,Thursday,0,0,1,38.787277,-9.149814,Lisboa
29617,Oct,19,16,Thursday,0,0,1,38.762937,-9.133358,Lisboa
29628,Oct,19,18,Thursday,0,1,0,38.715731,-9.154666,Lisboa
29636,Oct,19,21,Thursday,0,0,1,38.764161,-9.17689,Lisboa
29654,Oct,20,8,Friday,0,0,1,38.695018,-9.215135,Lisboa
29655,Oct,20,8,Friday,0,0,1,38.71841,-9.118424,Lisboa
29656,Oct,20,8,Friday,0,0,1,38.755941,-9.194875,Lisboa
29675,Oct,20,12,Friday,0,0,1,38.735008,-9.145707,Lisboa
29706,Oct,20,17,Friday,0,0,2,38.736407,-9.172393,Lisboa
29721,Oct,20,19,Friday,0,0,1,38.715893,-9.163985,Lisboa
29735,Oct,20,21,Friday,0,0,3,38.78279,-9.12458,Lisboa
29747,Oct,21,0,Saturday,0,0,1,38.706401,-9.144984,Lisboa
29753,Oct,21,6,Saturday,0,0,1,38.704986,-9.18845,Lisboa
29782,Oct,21,13,Saturday,0,0,3,38.719512,-9.155857,Lisboa
29788,Oct,21,14,Saturday,0,0,1,38.737828,-9.126103,Lisboa
29789,Oct,21,14,Saturday,0,0,1,38.72718,-9.136809,Lisboa
29807,Oct,21,16,Saturday,0,0,1,38.709166,-9.21535,Lisboa
29830,Oct,21,20,Saturday,0,0,1,38.767495,-9.110189,Lisboa
29854,Oct,22,5,Sunday,0,0,1,38.748955,-9.130863,Lisboa
29858,Oct,22,6,Sunday,0,0,1,38.722978,-9.166971,Lisboa
29905,Oct,23,0,Monday,0,0,1,38.774993,-9.124098,Lisboa
29925,Oct,23,9,Monday,0,0,1,38.754003,-9.174841,Lisboa
29926,Oct,23,9,Monday,0,0,1,38.722599,-9.134453,Lisboa
29929,Oct,23,9,Monday,0,0,1,38.719457,-9.116303,Lisboa
29931,Oct,23,9,Monday,0,0,1,38.728699,-9.14442,Lisboa
29972,Oct,23,15,Monday,0,0,1,38.759284,-9.16401,Lisboa
30028,Oct,24,10,Tuesday,0,0,1,38.728702,-9.130737,Lisboa
30046,Oct,24,13,Tuesday,0,0,1,38.710857,-9.127083,Lisboa
30057,Oct,24,14,Tuesday,0,0,1,38.722615,-9.151612,Lisboa
30062,Oct,24,15,Tuesday,0,0,1,38.774711,-9.105072,Lisboa
30077,Oct,24,17,Tuesday,0,0,1,38.689525,-9.17698,Lisboa
